Subject,Trial,Sex,Age,Group,Years EDU,LIS,Corsi Span,Raven Raw,Trial_index, Reaction_Time, Response_string, Correct_response, Correctness,ID,observation,AFirst,ALast,BFirst,BLast,Copy,CpyAS4,CpyAS6,CpyAT4,CpyAT6,CpyBS4,CpyBS6,CpyBT4,CpyBT6,SomeA,SomeB
8,60,F,28,HEARING,16,ND,6,36,23,0.82, N, N, CORRECT,8,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,61,F,28,HEARING,16,ND,6,36,83,1.23, C, C, CORRECT,8,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,62,F,28,HEARING,16,ND,6,36,22,0.72, N, N, CORRECT,8,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,63,F,28,HEARING,16,ND,6,36,28,0.565, C, C, CORRECT,8,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,64,F,28,HEARING,16,ND,6,36,64,0.655, C, C, CORRECT,8,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,65,F,28,HEARING,16,ND,6,36,68,0.795, C, C, CORRECT,8,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,66,F,28,HEARING,16,ND,6,36,86,0.655, C, C, CORRECT,8,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,67,F,28,HEARING,16,ND,6,36,35,0.72, C, C, CORRECT,8,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,68,F,28,HEARING,16,ND,6,36,53,1.08, N, N, CORRECT,8,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,69,F,28,HEARING,16,ND,6,36,54,0.7, N, N, CORRECT,8,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,70,F,28,HEARING,16,ND,6,36,85,0.725, C, N, INCORRECT,8,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,71,F,28,HEARING,16,ND,6,36,5,0.665, N, N, CORRECT,8,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,72,F,28,HEARING,16,ND,6,36,77,0.555, N, N, CORRECT,8,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,73,F,28,HEARING,16,ND,6,36,48,0.6, C, C, CORRECT,8,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,74,F,28,HEARING,16,ND,6,36,67,0.85, N, N, CORRECT,8,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,75,F,28,HEARING,16,ND,6,36,38,0.675, N, N, CORRECT,8,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,76,F,28,HEARING,16,ND,6,36,4,1.06, N, N, CORRECT,8,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,77,F,28,HEARING,16,ND,6,36,20,0.685, N, N, CORRECT,8,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,78,F,28,HEARING,16,ND,6,36,10,0.585, N, N, CORRECT,8,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,79,F,28,HEARING,16,ND,6,36,61,0.695, C, C, CORRECT,8,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,80,F,28,HEARING,16,ND,6,36,40,0.695, C, C, CORRECT,8,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,81,F,28,HEARING,16,ND,6,36,21,0.765, N, N, CORRECT,8,81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,82,F,28,HEARING,16,ND,6,36,63,0.675, N, N, CORRECT,8,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,83,F,28,HEARING,16,ND,6,36,27,0.665, C, C, CORRECT,8,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,84,F,28,HEARING,16,ND,6,36,33,0.76, C, C, CORRECT,8,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,85,F,28,HEARING,16,ND,6,36,13,0.935, N, N, CORRECT,8,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,86,F,28,HEARING,16,ND,6,36,0,0.445, C, C, CORRECT,8,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,87,F,28,HEARING,16,ND,6,36,56,0.71, C, C, CORRECT,8,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,M,59,HEARING,13,ND,6,34,41,0.97, N, N, CORRECT,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,2,M,59,HEARING,13,ND,6,34,49,0.62, C, C, CORRECT,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,3,M,59,HEARING,13,ND,6,34,69,0.485, C, N, INCORRECT,9,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,4,M,59,HEARING,13,ND,6,34,3,0.74, C, C, CORRECT,9,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,5,M,59,HEARING,13,ND,6,34,16,0.35, C, N, INCORRECT,9,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,6,M,59,HEARING,13,ND,6,34,52,0.475, C, N, INCORRECT,9,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,7,M,59,HEARING,13,ND,6,34,12,0.525, N, N, CORRECT,9,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,8,M,59,HEARING,13,ND,6,34,42,0.495, C, N, INCORRECT,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,9,M,59,HEARING,13,ND,6,34,36,0.355, C, C, CORRECT,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,10,M,59,HEARING,13,ND,6,34,48,0.495, C, N, INCORRECT,9,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,11,M,59,HEARING,13,ND,6,34,20,0.6, N, N, CORRECT,9,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,12,M,59,HEARING,13,ND,6,34,59,0.345, C, C, CORRECT,9,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,13,M,59,HEARING,13,ND,6,34,7,0.39, C, C, CORRECT,9,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,14,M,59,HEARING,13,ND,6,34,62,0.42, C, C, CORRECT,9,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,15,M,59,HEARING,13,ND,6,34,14,0.36, C, C, CORRECT,9,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,16,M,59,HEARING,13,ND,6,34,47,0.48, C, C, CORRECT,9,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,17,M,59,HEARING,13,ND,6,34,83,0.73, N, N, CORRECT,9,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,18,M,59,HEARING,13,ND,6,34,26,0.435, N, N, CORRECT,9,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,19,M,59,HEARING,13,ND,6,34,46,0.695, N, N, CORRECT,9,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,20,M,59,HEARING,13,ND,6,34,58,0.365, C, C, CORRECT,9,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,21,M,59,HEARING,13,ND,6,34,0,0.575, C, C, CORRECT,9,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,22,M,59,HEARING,13,ND,6,34,15,0.38, C, N, INCORRECT,9,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,23,M,59,HEARING,13,ND,6,34,17,0.355, C, N, INCORRECT,9,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,24,M,59,HEARING,13,ND,6,34,63,0.475, N, N, CORRECT,9,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,25,M,59,HEARING,13,ND,6,34,4,0.555, N, N, CORRECT,9,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,26,M,59,HEARING,13,ND,6,34,65,0.675, C, C, CORRECT,9,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,27,M,59,HEARING,13,ND,6,34,73,0.485, N, N, CORRECT,9,27,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,28,M,59,HEARING,13,ND,6,34,68,0.38, C, N, INCORRECT,9,28,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,29,M,59,HEARING,13,ND,6,34,22,0.53, C, C, CORRECT,9,29,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
9,30,M,59,HEARING,13,ND,6,34,70,0.545, C, C, CORRECT,9,30,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
9,31,M,59,HEARING,13,ND,6,34,25,0.43, C, C, CORRECT,9,31,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
9,32,M,59,HEARING,13,ND,6,34,40,0.515, N, N, CORRECT,9,32,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
9,33,M,59,HEARING,13,ND,6,34,57,0.48, C, C, CORRECT,9,33,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
9,34,M,59,HEARING,13,ND,6,34,71,0.51, C, N, INCORRECT,9,34,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
9,35,M,59,HEARING,13,ND,6,34,30,0.405, C, C, CORRECT,9,35,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
9,36,M,59,HEARING,13,ND,6,34,81,0.535, N, N, CORRECT,9,36,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
9,37,M,59,HEARING,13,ND,6,34,11,0.78, C, C, CORRECT,9,37,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
9,38,M,59,HEARING,13,ND,6,34,38,0.54, C, C, CORRECT,9,38,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
9,39,M,59,HEARING,13,ND,6,34,55,0.615, C, N, INCORRECT,9,39,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
9,40,M,59,HEARING,13,ND,6,34,19,0.68, N, N, CORRECT,9,40,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
9,41,M,59,HEARING,13,ND,6,34,8,0.885, C, N, INCORRECT,9,41,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
9,42,M,59,HEARING,13,ND,6,34,21,0.585, C, C, CORRECT,9,42,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
9,43,M,59,HEARING,13,ND,6,34,74,0.595, C, N, INCORRECT,9,43,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
9,44,M,59,HEARING,13,ND,6,34,77,0.665, N, N, CORRECT,9,44,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
9,45,M,59,HEARING,13,ND,6,34,86,0.57, C, N, INCORRECT,9,45,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
9,46,M,59,HEARING,13,ND,6,34,64,0.52, C, C, CORRECT,9,46,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
9,47,M,59,HEARING,13,ND,6,34,51,0.57, C, C, CORRECT,9,47,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
9,48,M,59,HEARING,13,ND,6,34,50,0.575, C, N, INCORRECT,9,48,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
9,49,M,59,HEARING,13,ND,6,34,18,0.465, C, N, INCORRECT,9,49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9,50,M,59,HEARING,13,ND,6,34,29,0.48, N, N, CORRECT,9,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9,51,M,59,HEARING,13,ND,6,34,84,0.565, C, C, CORRECT,9,51,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9,52,M,59,HEARING,13,ND,6,34,31,0.525, C, N, INCORRECT,9,52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9,53,M,59,HEARING,13,ND,6,34,79,0.43, C, N, INCORRECT,9,53,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9,54,M,59,HEARING,13,ND,6,34,24,1.1, N, N, CORRECT,9,54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9,55,M,59,HEARING,13,ND,6,34,61,0.97, C, C, CORRECT,9,55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9,56,M,59,HEARING,13,ND,6,34,53,0.62, N, N, CORRECT,9,56,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9,57,M,59,HEARING,13,ND,6,34,35,1.1, N, N, CORRECT,9,57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9,58,M,59,HEARING,13,ND,6,34,39,0.77, C, C, CORRECT,9,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9,59,M,59,HEARING,13,ND,6,34,33,0.605, C, N, INCORRECT,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9,60,M,59,HEARING,13,ND,6,34,37,0.49, C, C, CORRECT,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9,61,M,59,HEARING,13,ND,6,34,80,0.635, C, N, INCORRECT,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9,62,M,59,HEARING,13,ND,6,34,9,0.95, C, N, INCORRECT,9,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9,63,M,59,HEARING,13,ND,6,34,1,0.59, C, C, CORRECT,9,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9,64,M,59,HEARING,13,ND,6,34,2,0.63, C, N, INCORRECT,9,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9,65,M,59,HEARING,13,ND,6,34,54,0.4, C, N, INCORRECT,9,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,66,M,59,HEARING,13,ND,6,34,66,0.62, C, N, INCORRECT,9,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,67,M,59,HEARING,13,ND,6,34,72,0.555, C, N, INCORRECT,9,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,68,M,59,HEARING,13,ND,6,34,43,0.435, C, C, CORRECT,9,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,69,M,59,HEARING,13,ND,6,34,60,0.625, N, N, CORRECT,9,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,70,M,59,HEARING,13,ND,6,34,45,0.425, C, C, CORRECT,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,71,M,59,HEARING,13,ND,6,34,23,0.405, C, C, CORRECT,9,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,72,M,59,HEARING,13,ND,6,34,34,0.34, C, C, CORRECT,9,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,73,M,59,HEARING,13,ND,6,34,13,0.53, C, C, CORRECT,9,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,74,M,59,HEARING,13,ND,6,34,44,0.58, C, N, INCORRECT,9,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,75,M,59,HEARING,13,ND,6,34,78,0.475, C, N, INCORRECT,9,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,76,M,59,HEARING,13,ND,6,34,28,0.575, N, N, CORRECT,9,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,77,M,59,HEARING,13,ND,6,34,5,0.555, N, N, CORRECT,9,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,78,M,59,HEARING,13,ND,6,34,56,0.57, C, N, INCORRECT,9,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,79,M,59,HEARING,13,ND,6,34,10,1.15, N, C, INCORRECT,9,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,80,M,59,HEARING,13,ND,6,34,82,0.6, C, N, INCORRECT,9,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,81,M,59,HEARING,13,ND,6,34,6,0.57, N, N, CORRECT,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,82,M,59,HEARING,13,ND,6,34,75,0.5, C, C, CORRECT,9,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,83,M,59,HEARING,13,ND,6,34,85,0.46, C, C, CORRECT,9,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,84,M,59,HEARING,13,ND,6,34,27,0.37, C, C, CORRECT,9,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,85,M,59,HEARING,13,ND,6,34,76,0.365, C, N, INCORRECT,9,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,86,M,59,HEARING,13,ND,6,34,67,0.785, N, N, CORRECT,9,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,87,M,59,HEARING,13,ND,6,34,32,0.41, C, C, CORRECT,9,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,M,29,HEARING,18,ND,5,34,59,1.315, C, C, CORRECT,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,2,M,29,HEARING,18,ND,5,34,6,0.835, C, N, INCORRECT,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,3,M,29,HEARING,18,ND,5,34,37,1.075, N, N, CORRECT,10,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,4,M,29,HEARING,18,ND,5,34,42,0.36, C, C, CORRECT,10,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,5,M,29,HEARING,18,ND,5,34,82,0.4, C, C, CORRECT,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,6,M,29,HEARING,18,ND,5,34,10,0.5, C, C, CORRECT,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,7,M,29,HEARING,18,ND,5,34,63,0.71, N, N, CORRECT,10,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,8,M,29,HEARING,18,ND,5,34,15,0.595, C, C, CORRECT,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,9,M,29,HEARING,18,ND,5,34,68,0.5, N, C, INCORRECT,10,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,10,M,29,HEARING,18,ND,5,34,65,0.505, N, N, CORRECT,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,11,M,29,HEARING,18,ND,5,34,22,0.5, C, N, INCORRECT,10,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,12,M,29,HEARING,18,ND,5,34,28,0.73, C, N, INCORRECT,10,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,13,M,29,HEARING,18,ND,5,34,78,0.55, C, C, CORRECT,10,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,14,M,29,HEARING,18,ND,5,34,2,0.415, N, N, CORRECT,10,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,15,M,29,HEARING,18,ND,5,34,56,0.92, N, N, CORRECT,10,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,16,M,29,HEARING,18,ND,5,34,40,0.43, N, C, INCORRECT,10,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,17,M,29,HEARING,18,ND,5,34,75,0.55, N, C, INCORRECT,10,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,18,M,29,HEARING,18,ND,5,34,17,0.39, C, C, CORRECT,10,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,19,M,29,HEARING,18,ND,5,34,9,0.35, C, N, INCORRECT,10,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,20,M,29,HEARING,18,ND,5,34,45,0.91, N, N, CORRECT,10,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,21,M,29,HEARING,18,ND,5,34,50,0.54, C, N, INCORRECT,10,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,22,M,29,HEARING,18,ND,5,34,24,0.635, N, N, CORRECT,10,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,23,M,29,HEARING,18,ND,5,34,57,0.65, N, N, CORRECT,10,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,24,M,29,HEARING,18,ND,5,34,58,0.575, N, N, CORRECT,10,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,25,M,29,HEARING,18,ND,5,34,64,1.025, N, N, CORRECT,10,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,26,M,29,HEARING,18,ND,5,34,4,0.77, C, C, CORRECT,10,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,27,M,29,HEARING,18,ND,5,34,86,0.43, C, N, INCORRECT,10,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,28,M,29,HEARING,18,ND,5,34,3,1.11, C, C, CORRECT,10,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,29,M,29,HEARING,18,ND,5,34,54,0.6, N, N, CORRECT,10,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,30,M,29,HEARING,18,ND,5,34,27,0.635, C, C, CORRECT,10,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,31,M,29,HEARING,18,ND,5,34,36,0.61, N, N, CORRECT,10,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,32,M,29,HEARING,18,ND,5,34,25,0.535, C, N, INCORRECT,10,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,33,M,29,HEARING,18,ND,5,34,18,0.76, C, N, INCORRECT,10,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,34,M,29,HEARING,18,ND,5,34,41,0.675, C, N, INCORRECT,10,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,35,M,29,HEARING,18,ND,5,34,51,0.625, C, N, INCORRECT,10,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,36,M,29,HEARING,18,ND,5,34,47,0.52, N, N, CORRECT,10,36,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
10,37,M,29,HEARING,18,ND,5,34,43,0.55, C, C, CORRECT,10,37,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
10,38,M,29,HEARING,18,ND,5,34,38,0.585, N, N, CORRECT,10,38,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
10,39,M,29,HEARING,18,ND,5,34,7,0.465, C, N, INCORRECT,10,39,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
10,40,M,29,HEARING,18,ND,5,34,72,0.42, C, N, INCORRECT,10,40,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
10,41,M,29,HEARING,18,ND,5,34,34,0.785, C, C, CORRECT,10,41,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
10,42,M,29,HEARING,18,ND,5,34,30,0.465, C, C, CORRECT,10,42,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
10,43,M,29,HEARING,18,ND,5,34,35,0.56, C, C, CORRECT,10,43,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
10,44,M,29,HEARING,18,ND,5,34,39,0.735, N, N, CORRECT,10,44,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
10,45,M,29,HEARING,18,ND,5,34,66,0.625, C, N, INCORRECT,10,45,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
10,46,M,29,HEARING,18,ND,5,34,80,0.665, N, N, CORRECT,10,46,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
10,47,M,29,HEARING,18,ND,5,34,74,0.575, N, N, CORRECT,10,47,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
10,48,M,29,HEARING,18,ND,5,34,67,0.775, N, N, CORRECT,10,48,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
10,49,M,29,HEARING,18,ND,5,34,73,1.005, C, N, INCORRECT,10,49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
10,50,M,29,HEARING,18,ND,5,34,79,0.9, C, N, INCORRECT,10,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
10,51,M,29,HEARING,18,ND,5,34,60,0.67, C, C, CORRECT,10,51,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
10,52,M,29,HEARING,18,ND,5,34,44,0.575, C, C, CORRECT,10,52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
10,53,M,29,HEARING,18,ND,5,34,77,0.52, C, N, INCORRECT,10,53,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
10,54,M,29,HEARING,18,ND,5,34,26,0.475, C, C, CORRECT,10,54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
10,55,M,29,HEARING,18,ND,5,34,84,0.68, C, C, CORRECT,10,55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
10,56,M,29,HEARING,18,ND,5,34,29,1.445, N, C, INCORRECT,10,56,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
10,57,M,29,HEARING,18,ND,5,34,19,0.75, N, N, CORRECT,10,57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
10,58,M,29,HEARING,18,ND,5,34,20,0.565, C, N, INCORRECT,10,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,59,M,29,HEARING,18,ND,5,34,62,0.685, C, N, INCORRECT,10,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,60,M,29,HEARING,18,ND,5,34,55,0.67, N, N, CORRECT,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,61,M,29,HEARING,18,ND,5,34,31,0.57, C, C, CORRECT,10,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,62,M,29,HEARING,18,ND,5,34,8,0.61, C, N, INCORRECT,10,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,63,M,29,HEARING,18,ND,5,34,69,0.735, C, N, INCORRECT,10,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,64,M,29,HEARING,18,ND,5,34,5,0.685, C, C, CORRECT,10,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,65,M,29,HEARING,18,ND,5,34,23,0.465, C, N, INCORRECT,10,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,66,M,29,HEARING,18,ND,5,34,14,0.64, C, C, CORRECT,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,67,M,29,HEARING,18,ND,5,34,85,0.49, C, N, INCORRECT,10,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,68,M,29,HEARING,18,ND,5,34,76,0.585, C, C, CORRECT,10,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,69,M,29,HEARING,18,ND,5,34,61,1.67, N, N, CORRECT,10,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,70,M,29,HEARING,18,ND,5,34,0,0.47, C, C, CORRECT,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,71,M,29,HEARING,18,ND,5,34,1,1.04, N, N, CORRECT,10,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,72,M,29,HEARING,18,ND,5,34,32,0.595, C, C, CORRECT,10,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,73,M,29,HEARING,18,ND,5,34,71,0.545, C, C, CORRECT,10,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,74,M,29,HEARING,18,ND,5,34,70,0.5, C, C, CORRECT,10,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,75,M,29,HEARING,18,ND,5,34,11,0.49, C, N, INCORRECT,10,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,76,M,29,HEARING,18,ND,5,34,13,0.455, C, C, CORRECT,10,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
